sourcedb	sourcedb_version	method	labnr	c14age	c14std	c13val	site	sitetype	feature	period	culture	material	species	region	country	lat	lon	shortref	source_label	mat_group	species_group	dna_status
present datasets	25.04.2025		X-30334	4194	22		Köhne Shahar	settlement	floor, F.05 structure			charcoal		Ağrı	Turkey	39.476946	44.249226	Alizadeh et al. 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		X-30752	4170	22		Köhne Shahar	settlement	S306, Phase 5			seed		Ağrı	Turkey	39.476946	44.249226	Alizadeh et al. 2018	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		GifA-100396	9030	80		Kömürcü-Kaletepe	settlement	Sector P.3.2; phase nd (PPN)		Neolithic			Niğde	Turkey	38.2845	34.5758	Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		GifA-100631	9000	90		Kömürcü-Kaletepe	settlement	Lower Level; phase nd (PPN)		Neolithic			Niğde	Turkey	38.2845	34.5758	Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		GifA-99087	5940	80		Kömürcü-Kaletepe	settlement	Phase: top Levels;E Sector 97; phase top (LCh), E sector 97; 14.31-7F, N° 1			charcoal		Niğde	Turkey	38.2845	34.5758	Thissen 2002; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GifA-99088	5870	80		Kömürcü-Kaletepe	settlement	Phase: top Levels;E Sector 97; phase top (LCh), E sector 97; 17.70-7G, N°2			charcoal		Niğde	Turkey	38.2845	34.5758	Thissen 2002; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GifA-99089	5790	80		Kömürcü-Kaletepe	settlement	phase top (LCh), E sector 97; 19.15-7F, N°3			charcoal		Niğde	Turkey	38.2845	34.5758	Thissen 2002; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GifA-99090	8850	90		Kömürcü-Kaletepe	settlement	Lower Level; phase basal (PPN), E sector 97; §9,45- 7F, N° 4			charcoal		Niğde	Turkey	38.2845	34.5758	Thissen 2002; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-178241	8370	40		Körtik Tepe	settlement				bone	animal	Diyarbakır	Turkey	37.815712	40.988021	Arbuckle 2006; Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-44863	9815	45	-22.34	Körtik Tepe	settlement	A84			grain	Secale cereale	Diyarbakır	Turkey	37.815712	40.988021	CalPal; Benz et al. 2014; Flohr et al. 2016	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		ETH-45342	9835	35		Körtik Tepe	settlement	A 85, D5, - 120 m.			charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-178242	9870	40		Körtik Tepe	settlement				bone	animal	Diyarbakır	Turkey	37.815712	40.988021	Arbuckle 2006; Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		ETH-39510	9925	45	-34.4	Körtik Tepe	settlement	A80, Phase I.2/II, -207 cm; I.2 filling layer; A80, G5			charcoal	Tamarix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-39512	9955	45	-28.5	Körtik Tepe	settlement	A80, Phase V, -348 cm; V; A80, C5			charcoal	Tamarix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-39509	9960	60	-29.9	Körtik Tepe	settlement	A80, Phase VI, -427cm; VI; A80, B5			charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38852	9965	45	-33	Körtik Tepe	settlement	A 84, Destruction level of Phase II, -198 cm; I.2/II final destruction; A84, B5			charcoal	Tamarix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38848	9985	40	-25.3	Körtik Tepe	settlement	A80, Phase V, -365 cm; V; A80, C5			charcoal	Quercus	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38854	10000	40	-23.5	Körtik Tepe	settlement	A 84, Phase IV, -284 cm; IV; A84			charcoal	Populus	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38853	10015	45	-25.1	Körtik Tepe	settlement	A80, Phase IV, -275 cm; IV; A80, C5			charcoal	Amygdalus	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45341	10015	40		Körtik Tepe	settlement	A 85, D5, -120m (probably old wood effect)			plant remains	Vitis	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		MAMS-23133	10020	32		Körtik Tepe	settlement				charcoal	Fraxinus	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45340	10030	40	-25.1	Körtik Tepe	settlement	A80, C5, Phase VIII, -521 cm; VIII; A80, C5			plant remains	Dicot	Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		ETH-38850	10035	40	-25.4	Körtik Tepe	settlement	A80, Phase II, -238 cm; II; A80, D5			charcoal	Pistacia	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38855	10040	40	-24	Körtik Tepe	settlement	A 84, Phase IV, -285 cm; IV; A84, C5			charcoal		Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-23131	10040	35		Körtik Tepe	settlement				charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38849	10065	40	-25.2	Körtik Tepe	settlement	A80, Phase II, -218 cm; II; A80, D5			charcoal	Quercus	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-38851	10075	40	-25.3	Körtik Tepe	settlement	A 84, Phase III, -227 cm; III; A84, C5			charcoal	Tamarix	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-23134	10084	35		Körtik Tepe	settlement				charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45344	10090	40	-26.4	Körtik Tepe	settlement	A80, C4, -525 cm; A80, C4			charcoal		Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-39511	10100	60	-27.6	Körtik Tepe	settlement	A80, Phase III, -194 cm; III; A80, C5			charcoal	Rhamnus	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-23132	10118	31		Körtik Tepe	settlement				charcoal	Fraxinus	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45333	10155	50	-23.7	Körtik Tepe	settlement	A104, Loc. 5, -459 cm; A105, Loc. 5			charcoal		Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-27149	10197	32		Körtik Tepe	settlement				charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2017	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45334	10205	40	-27.2	Körtik Tepe	settlement	A104, Loc.5, -468 cm; A104, Loc. 5			charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-23130	10205	33		Körtik Tepe	settlement				charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-52348	10231	39		Körtik Tepe	settlement				seed	Polygonaceae	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		KIA-44648	10250	60	-24.37	Körtik Tepe	settlement	A84, B/C5			grain	Secale cereale	Diyarbakır	Turkey	37.815712	40.988021	CalPal; Benz et al. 2014; Flohr et al. 2016	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		KIA-44864	10252	60	-24.3	Körtik Tepe	settlement	A 84; B-C5; BP 191., -374 cm.			grain	Secale cereale	Diyarbakır	Turkey	37.815712	40.988021	Benz 2014	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		MAMS-27150	10265	32		Körtik Tepe	settlement				charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2017	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45336	10270	95	-26.1	Körtik Tepe	settlement	A104, Loc.5_2, -512 cm; A104, Loc. 5_2			charcoal		Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		ETH-45335	10330	70	-34.1	Körtik Tepe	settlement	A104, Loc 5_2, -507 cm; A104, Loc. 5			charcoal	Populus/Salix	Diyarbakır	Turkey	37.815712	40.988021	Coskun et al. 2012; Benz 2014; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MAMS-23135	10714	37		Körtik Tepe	settlement				organic material (charred)		Diyarbakır	Turkey	37.815712	40.988021	Benz et al. 2015	Global Repositories	Anthropic/Residues	Organic Residue/Artifact	Chronometric Only
